           1        6083           3           7           7           7           7           6           7           7           8           6           7           6           8           8           9           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           7           7           8        -999        -999        -999        -999        -999        -.50
           1        6083           4           7           7           7           7           6           7           7           8           6           7           6           8           8           9           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           7           7           8        -999        -999        -999        -999        -999        -.50
           1        6083           5           7           7           7           7           6           7           7           8           6           7           6           8           8           9           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           7           7           8        -999        -999        -999        -999        -999        -.50
           1        6083           6           7           7           7           7           6           7           7           8           6           7           6           8           8           9           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           7           7           8        -999        -999        -999        -999        -999        -.50
           1        6083           7           7           7           7           7           6           7           7           8           6           7           6           8           8           9           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           7           7           8        -999        -999        -999        -999        -999        -.50
           1        6083           8           7           7           7           7           6           7           7           8           6           7           6           8           8           9           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           7           7           8        -999        -999        -999        -999        -999        -.50
           1        6083           9           7           7           7           7           6           7           7           8           6           7           6           8           8           9           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           7           7           8        -999        -999        -999        -999        -999        -.50
           1        6083          10           7           7           7           7           6           7           7           8           6           7           6           8           8           9           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           7           7           7           8        -999        -999        -999        -999        -999        -.50
           1        7086           1           7           7           7           7           9           6           7           6           8           4           5           5           8           8           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           8           6           7           7        -999        -999        -999        -999        -999        -.50
           1        7086           2           7           7           7           7           9           6           7           6           8           4           5           5           8           8           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           8           6           7           7        -999        -999        -999        -999        -999        -.50
           1        7086           3           7           7           7           7           9           6           7           6           8           4           5           5           8           8           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           8           6           7           7        -999        -999        -999        -999        -999        -.50
           1        7086           4           7           7           7           7           9           6           7           6           8           4           5           5           8           8           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           8           6           7           7        -999        -999        -999        -999        -999        -.50
           1        7086           5           7           7           7           7           9           6           7           6           8           4           5           5           8           8           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           8           6           7           7        -999        -999        -999        -999        -999        -.50
           1        7086           6           7           7           7           7           9           6           7           6           8           4           5           5           8           8           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           8           6           7           7        -999        -999        -999        -999        -999        -.50
           1        7086           7           7           7           7           7           9           6           7           6           8           4           5           5           8           8           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           8           6           7           7        -999        -999        -999        -999        -999        -.50
           1        7086           8           7           7           7           7           9           6           7           6           8           4           5           5           8           8           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           8           6           7           7        -999        -999        -999        -999        -999        -.50
           1        7086           9           7           7           7           7           9           6           7           6           8           4           5           5           8           8           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           8           6           7           7        -999        -999        -999        -999        -999        -.50
           1        7086          10           7           7           7           7           9           6           7           6           8           4           5           5           8           8           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           7           8           6           7           7        -999        -999        -999        -999        -999        -.50
           1        9067           1           3           4           3           3           3           2           3           5           5           5           7           4           7           6           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           3           3           6           3           6        -999        -999        -999        -999        -999        -.50
           1        9067           2           3           4           3           3           3           2           3           5           5           5           7           4           7           6           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           3           3           6           3           6        -999        -999        -999        -999        -999        -.50
           1        9067           3           3           4           3           3           3           2           3           5           5           5           7           4           7           6           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           3           3           6           3           6        -999        -999        -999        -999        -999        -.50
           1        9067           4           3           4           3           3           3           2           3           5           5           5           7           4           7           6           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           3           3           6           3           6        -999        -999        -999        -999        -999        -.50
           1        9067           5           3           4           3           3           3           2           3           5           5           5           7           4           7           6           0           0        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999        -999           3           3           6           3           6        -999        -999        -999        -999        -999        -.50
